"DATA","MEDIA","IC025","IC975"
2020-07-23,1.07198097736712,0.986790575280415,1.16064810841092
2020-07-24,1.07032045779327,0.985803381143083,1.15826391434405
2020-07-25,1.06978928620961,0.985885961097228,1.15707013032318
2020-07-26,1.06873673084714,0.985452971359988,1.15535070561411
2020-07-27,1.06772389397887,0.98504565126502,1.15368636091424
